timestamp,tweet_id,full_text,jpg_url,source,dog_name,favorite_count,retweet_count,rating_numerator,rating_denominator,first_dog_prediction,first_prediction_outcome,second_dog_prediction,second_prediction_outcome,third_dog_prediction,third_prediction_outcome,doggo,floofer,pupper,puppo
20151122 09:13 PM,668537837512433665,This is Spark. He's nervous. Other dog hasn't moved in a while. Won't come when called. Doesn't fetch well 8/10&amp;1/10 https://t.co/stEodX9Aba,https://pbs.twimg.com/media/CUcfnWlWsAAzlwE.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Spark,250,72,8,10,Lakeland Terrier,True,Toy Poodle,True,Chihuahua,True,,,,
20151122 08:37 PM,668528771708952576,This is Gòrdón. He enjoys his razberrita by pool. Not a care in the world. 12/10 this dog has a better life than me https://t.co/zpdBQCcYgW,https://pbs.twimg.com/media/CUcXXpxWUAAUJ__.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gòrdón,455,222,12,10,Labrador Retriever,True,Kuvasz,True,English Setter,True,,,,
20151122 05:40 PM,668484198282485761,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. 9/10s good pups https://t.co/uXgmECGYEB,https://pbs.twimg.com/media/CUbu1GAWsAEH3E-.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,419,232,9,10,Standard Poodle,True,Bedlington Terrier,True,Afghan Hound,True,,,,
20151122 05:23 PM,668480044826800133,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her. 11/10 I would help https://t.co/be3zMW0Qj5,https://pbs.twimg.com/media/CUbrDWOWcAEyMdM.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DayZ,455,146,11,10,Arctic Fox,False,Labrador Retriever,True,Pug,True,,,,
20151122 05:17 AM,668297328638447616,2 rare dogs. They waddle (v inefficient). Sometimes slide on bellies. Right one wants to be aircraft Marshall. 9/10s https://t.co/P8bivfp5sU,https://pbs.twimg.com/media/CUZE4IWW4AAZmDf.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,612,294,9,10,King Penguin,False,Ice Bear,False,Eskimo Dog,True,,,,
20151122 04:56 AM,668291999406125056,I can't do better than he did. 10/10 https://t.co/fM0KXns7Or,https://pbs.twimg.com/media/CUZABzGW4AE5F0k.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,239,29,10,10,Web Site,False,Skunk,False,Badger,False,,,,
20151122 04:33 AM,668286279830867968,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world. 11/10 https://t.co/C8U6cxI1Jc,https://pbs.twimg.com/media/CUY60usWoAAdBxx.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rusty,499,135,11,10,Golden Retriever,True,Basset,True,Cardigan,True,,,,
20151122 03:46 AM,668274247790391296,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight. 10/10 yaass https://t.co/3j9kZRcpVB,https://pbs.twimg.com/media/CUYv4d2WUAAziXs.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sophie,810,228,10,10,Soft-Coated Wheaten Terrier,True,Lakeland Terrier,True,Toy Poodle,True,,,,
20151122 03:24 AM,668268907921326080,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner. 10/10 stays alert https://t.co/aeZykWwiJN,https://pbs.twimg.com/media/CUYrBNQUkAA-zx4.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,549,233,10,10,Pembroke,True,Cardigan,True,Basenji,True,,,,
20151122 02:34 AM,668256321989451776,This is Jareld. Jareld rules these waters. Ladies and Gentleman... 13/10. This dog is utterly fucking spectacular. https://t.co/L6qAEV5PAd,https://pbs.twimg.com/media/CUYflCXWEAAzQVu.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jareld,1290,602,13,10,Canoe,False,Paddle,False,Pembroke,True,,,,
20151122 02:03 AM,668248472370458624,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified. 8/10 still cute tho https://t.co/1XYRh8N00K,https://pbs.twimg.com/media/CUYYcMfXAAAixe7.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bisquick,973,477,8,10,Chihuahua,True,Miniature Pinscher,True,Toy Terrier,True,,,,
20151122 01:20 AM,668237644992782336,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u. 10/10 cause I'm scared of him https://t.co/TnSRDqYO5i,https://pbs.twimg.com/media/CUYOl0kW4AAVe_p.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Torque,6139,2819,10,10,Chow,True,Minivan,False,Pekinese,True,,,,
20151122 12:34 AM,668226093875376128,Sneaky dog here. Tuba player has no clue. 10/10 super sneaky https://t.co/jWVwSppaa2,https://pbs.twimg.com/media/CUYEFlQXAAUkPGm.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,297,102,10,10,Trombone,False,Cornet,False,French Horn,False,,,,
20151122 12:15 AM,668221241640230912,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it. 10/10 true pals https://t.co/4pw1QQ6udh,https://pbs.twimg.com/media/CUX_rAyWsAYZOQ5.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,508,192,10,10,Chow,True,Golden Retriever,True,Labrador Retriever,True,,,,
20151121 10:14 PM,668190681446379520,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days. 12/10 https://t.co/2wm0POA9N2,https://pbs.twimg.com/media/CUXj4SgXAAETlu6.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Skittles,651,194,12,10,Blenheim Spaniel,True,Cocker Spaniel,True,Welsh Springer Spaniel,True,,,,
20151121 07:50 PM,668154635664932864,Fun dogs here. Top one clearly an athlete. Bottom one very stable. Not very soft tho. 9/10s would still cuddle both https://t.co/79sHR36NsI,https://pbs.twimg.com/media/CUXDGR2WcAAUQKz.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,488,307,9,10,Arctic Fox,False,Wallaby,False,White Wolf,False,,,,
20151121 07:02 PM,668142349051129856,This lil pup is Oliver. Hops around. Has wings but doesn't fly (lame). Annoying chirp. Won't catch tennis balls 2/10 https://t.co/DnhUw0aBM2,https://pbs.twimg.com/media/CUW37BzWsAAlJlN.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,568,278,2,10,Angora,False,Hen,False,Wood Rabbit,False,,,,
20151121 05:05 PM,668113020489474048,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench. 6/10 https://t.co/GCJzm3YsfX,https://pbs.twimg.com/media/CUWdPsqWcAERQVv.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Alfie,659,236,6,10,Pembroke,True,Cardigan,True,Collie,True,,,,
20151121 05:26 AM,667937095915278337,This dog resembles a baked potato. Bed looks uncomfortable. No tail. Comes with butter tho. 3/10 petting still fun https://t.co/x89NSCEZCq,https://pbs.twimg.com/media/CUT9PuQWwAABQv7.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1243,776,3,10,Hamster,False,Guinea Pig,False,Band Aid,False,,,,
20151121 04:37 AM,667924896115245057,This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy. 9/10 https://t.co/fW6kIPFGD2,https://pbs.twimg.com/media/CUTyJpHWcAATl0O.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jiminy,297,112,9,10,Labrador Retriever,True,Hog,False,Newfoundland,True,,,,
20151121 04:00 AM,667915453470232577,Meet Otis. He is a Peruvian Quartzite. Pic sponsored by Planters. Ears on point. Killer sunglasses. 10/10 ily Otis https://t.co/tIaaBIMlJN,https://pbs.twimg.com/media/CUTpj-GWcAATc6A.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Otis,207,55,10,10,Leatherback Turtle,False,Boxer,True,Terrapin,False,,,,
20151121 03:44 AM,667911425562669056,Wow. Armored dog here. Ready for battle. Face looks dangerous. Not very loyal. Lil dog on back havin a blast. 5/10 https://t.co/SyMoWrp368,https://pbs.twimg.com/media/CUTl5m1WUAAabZG.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,487,300,5,10,Frilled Lizard,False,Ox,False,Triceratops,False,,,,
20151121 03:08 AM,667902449697558528,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow. 9/10 would chill in hammock with https://t.co/sJeHdGUt0W,https://pbs.twimg.com/media/CUTdvAJXIAAMS4q.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cleopatricia,840,371,9,10,Norwegian Elkhound,True,Malamute,True,Eskimo Dog,True,,,,
20151121 02:07 AM,667886921285246976,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft. 11/10 I would hug Erik https://t.co/MT7Q4aDQS1,https://pbs.twimg.com/media/CUTPnPCW4AI7R0y.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Erik,1867,1069,11,10,Pomeranian,True,Pekinese,True,Chihuahua,True,,,,
20151121 01:34 AM,667878741721415682,This is Tedrick. He lives on the edge. Needs someone to hit the gas tho. Other than that he's a baller. 10&amp;2/10 https://t.co/LvP1TTYSCN,https://pbs.twimg.com/media/CUTILFiWcAE8Rle.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tedrick,388,116,2,10,Seat Belt,False,Miniature Pinscher,True,Schipperke,True,,,,
20151121 01:15 AM,667873844930215936,Neat dog. Lots of spikes. Always in push-up position. Laid a shit ton of eggs earlier. Super stellar pup. 10/10 https://t.co/ODqrL3zXYE,https://pbs.twimg.com/media/CUTDtyGXIAARxus.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,620,396,10,10,Common Iguana,False,Frilled Lizard,False,African Chameleon,False,,,,
20151121 12:46 AM,667866724293877760,This is Shaggy. He knows exactly how to solve the puzzle but can't talk. All he wants to do is help. 10/10 great guy https://t.co/SBmWbfAg6X,https://pbs.twimg.com/media/CUS9PlUWwAANeAD.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Shaggy,2975,1016,10,10,Jigsaw Puzzle,False,Prayer Rug,False,Doormat,False,,,,
20151120 10:30 PM,667832474953625600,"THE EYES 12/10

I'm sorry. These are supposed to be funny but your dogs are too adorable https://t.co/z1xPTgVLc7",https://pbs.twimg.com/media/CUSeGFNW4AAyyHC.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,290,61,12,10,Miniature Pinscher,True,Bath Towel,False,Chihuahua,True,,,,
20151120 08:47 PM,667806454573760512,This is Filup. He is overcome with joy after finally meeting his father. 10/10 https://t.co/TBmDJXJB75,https://pbs.twimg.com/media/CUSGbXeVAAAgztZ.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Filup,1046,485,10,10,Toyshop,False,Chihuahua,True,Brabancon Griffon,True,,,,
20151120 08:25 PM,667801013445750784,OMIGOD 12/10 https://t.co/SVMF4Frf1w,https://pbs.twimg.com/media/CUSBemVUEAAn-6V.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,325,96,12,10,Flat-Coated Retriever,True,Chesapeake Bay Retriever,True,Curly-Coated Retriever,True,,,,
20151120 07:55 PM,667793409583771648,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho 8/10 https://t.co/s1z7mX4c9O,https://pbs.twimg.com/media/CUR6jqVWsAEgGot.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,693,325,8,10,Dalmatian,True,English Setter,True,Great Dane,True,,,,
20151120 07:12 PM,667782464991965184,Super rare dog. Endangered (?). Thinks it's funny. Mocks everything I say. Colorful af. Has wings (dope). 9/10 https://t.co/BY8nQAMz0x,https://pbs.twimg.com/media/CURwm3cUkAARcO6.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,404,242,9,10,Lorikeet,False,Hummingbird,False,African Grey,False,,,,
20151120 06:09 PM,667766675769573376,This is Calvin. He is a Luxembourgian Mayo. Having issues with truck. Has it under control tho. 9/10 responsible af https://t.co/3Bbba7y8Xe,https://pbs.twimg.com/media/CURiQMnUAAAPT2M.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Calvin,438,212,9,10,Fire Engine,False,Tow Truck,False,Jeep,False,,,,
20151120 03:36 PM,667728196545200128,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe. 11/10 https://t.co/LwrCwlWwPB,https://pbs.twimg.com/media/CUQ_QahUAAAVQjn.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Olive,373,147,11,10,Kuvasz,True,Golden Retriever,True,Labrador Retriever,True,,,,
20151120 03:20 PM,667724302356258817,What a dog to start the day with. Very calm. Likes to chill by pond. Corkscrews sticking out of head. Obedient. 7/10 https://t.co/0nIxPTDWAZ,https://pbs.twimg.com/media/CUQ7tv3W4AA3KlI.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,476,313,7,10,Ibex,False,Bighorn,False,Ram,False,,,,
20151120 03:51 AM,667550904950915073,"RT @dogratingrating: Exceptional talent. Original humor. Cutting edge, Nova Scotian comedian. 12/10 https://t.co/uarnTjBeVA",https://pbs.twimg.com/media/CUOb_gUUkAACXdS.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,0,34,12,10,Web Site,False,Vizsla,True,Collie,True,,,,
20151120 03:51 AM,667550882905632768,RT @dogratingrating: Unoriginal idea. Blatant plagiarism. Curious grammar. -5/10 https://t.co/r7XzeQZWzb,https://pbs.twimg.com/media/CUObvUJVEAAnYPF.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,0,32,5,10,Web Site,False,Dishwasher,False,Oscilloscope,False,,,,
20151120 03:44 AM,667549055577362432,Never seen dog like this. Breathes heavy. Tilts head in a pattern. No bark. Shitty at fetch. Not even cordless. 1/10 https://t.co/i9iSGNn3fx,https://pbs.twimg.com/media/CUOcVCwWsAERUKY.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,5717,2234,1,10,Electric Fan,False,Spotlight,False,Lampshade,False,,,,
20151120 03:35 AM,667546741521195010,Here is George. George took a selfie of his new man bun and that is downright epic. (Also looks like Rand Paul) 9/10 https://t.co/afRtVsoIIb,https://pbs.twimg.com/media/CUOaOWXWcAA0_Jy.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",George,333,121,9,10,Toy Poodle,True,Miniature Poodle,True,Teddy,False,,,,
20151120 03:25 AM,667544320556335104,"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude. 10/10 or 4/10 https://t.co/8zcwIoiuqR",https://pbs.twimg.com/media/CUOYBbbWIAAXQGU.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kial,851,514,10,10,Pomeranian,True,Pembroke,True,Chihuahua,True,,,,
20151120 02:47 AM,667534815156183040,"This is Frank (pronounced ""Fronq""). Too many boxing gloves, not enough passion. Frank is a lover not a fighter. 8/10 https://t.co/CpPxD28IpV",https://pbs.twimg.com/media/CUOPYI5UcAAj_nO.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Frank,808,516,8,10,Pembroke,True,Cardigan,True,Cocker Spaniel,True,,,,
20151120 02:32 AM,667530908589760512,"Meet Naphaniel. He doesn't necessarily enjoy his day job, but he's damn good at it. 10/10 https://t.co/xoRWyQTcmy",https://pbs.twimg.com/media/CUOL0uGUkAAx7yh.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Naphaniel,457,234,10,10,Golden Retriever,True,Kuvasz,True,Labrador Retriever,True,,,,
20151120 02:08 AM,667524857454854144,Another topnotch dog. His name is Big Jumpy Rat. Massive ass feet. Superior tail. Jumps high af. 12/10 great pup https://t.co/seESNzgsdm,https://pbs.twimg.com/media/CUOGUfJW4AA_eni.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,1672,1090,12,10,Hare,False,Dhole,False,Chesapeake Bay Retriever,True,,,,
20151120 01:39 AM,667517642048163840,This is Dook &amp; Milo. Dook is struggling to find who he really is and Milo is terrified of what that might be. 8/10s https://t.co/fh5KflzBR0,https://pbs.twimg.com/media/CUN_wiBUkAAakT0.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Dook,366,189,8,10,Italian Greyhound,True,Standard Poodle,True,Cocker Spaniel,True,,,,
20151120 01:06 AM,667509364010450944,This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,6696,2088,12,10,Beagle,True,Labrador Retriever,True,Golden Retriever,True,,,,
20151120 12:40 AM,667502640335572993,Say hello to Hall and Oates. Oates is winking and Hall is contemplating the artistic entropy of the universe. 11/10s https://t.co/n5Wtb5Hvsl,https://pbs.twimg.com/media/CUNyHTMUYAAQVch.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Hall,528,216,11,10,Labrador Retriever,True,Golden Retriever,True,Beagle,True,,,,
20151120 12:12 AM,667495797102141441,This is Philippe from Soviet Russia. Commanding leader. Misplaced other boot. Hung flag himself. 9/10 charismatic af https://t.co/5NhPV8E45i,https://pbs.twimg.com/media/CUNr4-7UwAAg2lq.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Philippe,509,262,9,10,Chihuahua,True,Christmas Stocking,False,Ski Mask,False,,,,
20151119 11:53 PM,667491009379606528,Two dogs in this one. Both are rare Jujitsu Pythagoreans. One slightly whiter than other. Long legs. 7/10 and 8/10 https://t.co/ITxxcc4v9y,https://pbs.twimg.com/media/CUNniSlUYAEj1Jl.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,524,221,7,10,Borzoi,True,Ice Bear,False,Weasel,False,,,,
20151119 09:32 PM,667455448082227200,This is Reese and Twips. Reese protects Twips. Both think they're too good for seat belts. Simply reckless. 7/10s https://t.co/uLzRi1drVK,https://pbs.twimg.com/media/CUNHMXTU8AAS3HH.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reese,188,59,7,10,Tibetan Terrier,True,Irish Terrier,True,Yorkshire Terrier,True,,,,
20151119 09:22 PM,667453023279554560,Meet Cupcake. I would do unspeakable things for Cupcake. 11/10 https://t.co/6uLCWR9Efa,https://pbs.twimg.com/media/CUNE_OSUwAAdHhX.jpg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cupcake,306,88,11,10,Labrador Retriever,True,French Bulldog,True,Staffordshire Bullterrier,True,,,,
20151119 08:44 PM,667443425659232256,Exotic dog here. Long neck. Weird paws. Obsessed with bread. Waddles. Flies sometimes (wow!). Very happy dog. 6/10 https://t.co/rqO4I3nf2N,https://pbs.twimg.com/media/CUM8QZwW4AAVsBl.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,770,561,6,10,Goose,False,Drake,False,Hen,False,,,,
20151119 08:20 PM,667437278097252352,Never seen this breed before. Very pointy pup. Hurts when you cuddle. Still cute tho. 10/10 https://t.co/97HuBrVuOx,https://pbs.twimg.com/media/CUM2qWaWoAUZ06L.jpg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,444,230,10,10,Porcupine,False,Bath Towel,False,Badger,False,,,,
